hour_ts,oblast_id,lead_hours,y_alert_active,oblast_name,centroid_lat,centroid_lon,temp_c,wind_speed,precip_mm,cloud_cover,self_alert_active,neighbor_alert_count,neighbor_alert_frac,hour_of_day,dow,month,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,osint_mig31_airborne,osint_tu95_takeoff,osint_mass_national,osint_mass_oblast,hours_since_mig31,hours_since_tu95,year
2022-07-26 11:00:00+00,9,5,false,Kherson,46.65,33.4,26.3,11.3,0.0,19.0,false,0,0.0,11,2,7,false,0.258819,-0.965926,0.974928,-0.222521,false,false,false,false,,236,2022
2022-07-26 12:00:00+00,9,6,false,Kherson,46.65,33.4,26.8,13.3,0.0,25.0,false,1,0.25,12,2,7,false,0.0,-1.0,0.974928,-0.222521,false,false,false,false,,237,2022
2022-07-26 13:00:00+00,9,4,false,Kherson,46.65,33.4,27.4,15.2,0.0,37.0,false,1,0.25,13,2,7,false,-0.258819,-0.965926,0.974928,-0.222521,false,false,false,false,,238,2022
2022-07-26 14:00:00+00,9,5,false,Kherson,46.65,33.4,20.1,23.0,2.1,67.0,false,0,0.0,14,2,7,false,-0.5,-0.866025,0.974928,-0.222521,false,false,false,false,,239,2022
2022-07-26 15:00:00+00,9,5,false,Kherson,46.65,33.4,20.9,3.1,0.1,18.0,false,0,0.0,15,2,7,false,-0.707107,-0.707107,0.974928,-0.222521,false,false,false,false,,240,2022
2022-07-26 16:00:00+00,9,5,false,Kherson,46.65,33.4,22.1,2.9,0.0,8.0,false,0,0.0,16,2,7,false,-0.866025,-0.5,0.974928,-0.222521,false,false,false,false,,241,2022
2022-07-26 17:00:00+00,9,4,false,Kherson,46.65,33.4,20.9,4.3,0.0,11.0,false,0,0.0,17,2,7,false,-0.965926,-0.258819,0.974928,-0.222521,false,false,false,false,,242,2022
2022-07-26 18:00:00+00,9,5,false,Kherson,46.65,33.4,19.2,6.7,0.0,5.0,false,0,0.0,18,2,7,false,-1.0,0.0,0.974928,-0.222521,false,false,false,false,,243,2022
2022-07-26 19:00:00+00,9,5,false,Kherson,46.65,33.4,18.8,6.6,0.0,1.0,false,1,0.25,19,2,7,false,-0.965926,0.258819,0.974928,-0.222521,false,false,false,false,,244,2022
2022-07-26 20:00:00+00,9,4,false,Kherson,46.65,33.4,18.6,3.0,0.0,0.0,false,3,0.75,20,2,7,false,-0.866025,0.5,0.974928,-0.222521,false,false,false,false,,245,2022
2022-07-26 21:00:00+00,9,5,false,Kherson,46.65,33.4,17.5,5.4,0.0,0.0,false,2,0.5,21,2,7,false,-0.707107,0.707107,0.974928,-0.222521,false,false,false,false,,246,2022
2022-07-26 22:00:00+00,9,4,false,Kherson,46.65,33.4,17.0,6.9,0.0,0.0,false,1,0.25,22,2,7,false,-0.5,0.866025,0.974928,-0.222521,false,false,false,false,,247,2022
2022-07-26 23:00:00+00,9,1,false,Kherson,46.65,33.4,18.8,3.2,0.0,0.0,false,1,0.25,23,2,7,false,-0.258819,0.965926,0.974928,-0.222521,false,false,false,false,,248,2022
2022-07-27 00:00:00+00,9,4,false,Kherson,46.65,33.4,17.1,6.6,0.0,0.0,false,1,0.25,0,3,7,false,0.0,1.0,0.433884,-0.900969,false,false,false,false,,249,2022
2022-07-27 01:00:00+00,9,4,false,Kherson,46.65,33.4,16.3,9.1,0.0,0.0,false,1,0.25,1,3,7,false,0.258819,0.965926,0.433884,-0.900969,false,false,false,false,,250,2022
2022-07-27 02:00:00+00,9,4,false,Kherson,46.65,33.4,16.3,9.1,0.0,0.0,false,0,0.0,2,3,7,false,0.5,0.866025,0.433884,-0.900969,false,false,false,false,,251,2022
2022-07-27 03:00:00+00,9,5,false,Kherson,46.65,33.4,17.2,7.5,0.0,0.0,false,2,0.5,3,3,7,false,0.707107,0.707107,0.433884,-0.900969,false,false,false,false,,252,2022
2022-07-27 04:00:00+00,9,6,false,Kherson,46.65,33.4,19.7,4.4,0.0,0.0,false,2,0.5,4,3,7,false,0.866025,0.5,0.433884,-0.900969,false,false,false,false,,253,2022
2022-07-27 05:00:00+00,9,4,false,Kherson,46.65,33.4,21.6,3.4,0.0,0.0,false,0,0.0,5,3,7,false,0.965926,0.258819,0.433884,-0.900969,false,false,false,false,,254,2022
2022-07-27 06:00:00+00,9,5,false,Kherson,46.65,33.4,23.6,5.9,0.0,0.0,false,1,0.25,6,3,7,false,1.0,0.0,0.433884,-0.900969,false,false,false,false,,255,2022
2022-07-27 07:00:00+00,9,5,false,Kherson,46.65,33.4,25.0,7.2,0.0,0.0,false,3,0.75,7,3,7,false,0.965926,-0.258819,0.433884,-0.900969,false,false,false,false,,256,2022
2022-07-27 08:00:00+00,9,4,false,Kherson,46.65,33.4,26.1,6.8,0.0,0.0,false,3,0.75,8,3,7,false,0.866025,-0.5,0.433884,-0.900969,false,false,false,false,,257,2022
2022-07-27 09:00:00+00,9,4,false,Kherson,46.65,33.4,27.2,6.2,0.0,5.0,false,0,0.0,9,3,7,false,0.707107,-0.707107,0.433884,-0.900969,false,false,false,false,,258,2022
2022-07-27 10:00:00+00,9,4,false,Kherson,46.65,33.4,28.1,6.0,0.0,25.0,false,1,0.25,10,3,7,false,0.5,-0.866025,0.433884,-0.900969,false,false,false,false,,259,2022
2022-07-27 11:00:00+00,9,4,false,Kherson,46.65,33.4,28.8,5.4,0.0,68.0,false,0,0.0,11,3,7,false,0.258819,-0.965926,0.433884,-0.900969,false,false,false,false,,260,2022
2022-07-27 12:00:00+00,9,4,false,Kherson,46.65,33.4,29.1,3.7,0.0,100.0,false,1,0.25,12,3,7,false,0.0,-1.0,0.433884,-0.900969,false,false,false,false,,261,2022
2022-07-27 13:00:00+00,9,4,false,Kherson,46.65,33.4,29.5,5.5,0.0,44.0,false,1,0.25,13,3,7,false,-0.258819,-0.965926,0.433884,-0.900969,false,false,false,false,,262,2022
2022-07-27 14:00:00+00,9,5,false,Kherson,46.65,33.4,29.6,5.1,0.0,54.0,false,0,0.0,14,3,7,false,-0.5,-0.866025,0.433884,-0.900969,false,false,false,false,,263,2022
2022-07-27 15:00:00+00,9,5,false,Kherson,46.65,33.4,29.1,6.0,0.0,76.0,false,2,0.5,15,3,7,false,-0.707107,-0.707107,0.433884,-0.900969,false,false,false,false,,264,2022
2022-07-27 16:00:00+00,9,6,false,Kherson,46.65,33.4,28.0,8.6,0.0,36.0,false,1,0.25,16,3,7,false,-0.866025,-0.5,0.433884,-0.900969,false,false,false,false,,265,2022
2022-07-27 17:00:00+00,9,4,false,Kherson,46.65,33.4,26.1,9.7,0.0,7.0,false,0,0.0,17,3,7,false,-0.965926,-0.258819,0.433884,-0.900969,false,false,false,false,,266,2022
2022-07-27 18:00:00+00,9,4,false,Kherson,46.65,33.4,24.1,10.8,0.0,23.0,false,0,0.0,18,3,7,false,-1.0,0.0,0.433884,-0.900969,false,false,false,false,,267,2022
2022-07-27 19:00:00+00,9,5,false,Kherson,46.65,33.4,23.0,7.6,0.0,0.0,false,0,0.0,19,3,7,false,-0.965926,0.258819,0.433884,-0.900969,false,false,false,false,,268,2022
2022-07-27 20:00:00+00,9,4,false,Kherson,46.65,33.4,22.9,6.0,0.0,1.0,false,0,0.0,20,3,7,false,-0.866025,0.5,0.433884,-0.900969,false,false,false,false,,269,2022
2022-07-27 21:00:00+00,9,4,false,Kherson,46.65,33.4,23.3,2.2,0.0,1.0,false,0,0.0,21,3,7,false,-0.707107,0.707107,0.433884,-0.900969,false,false,false,false,,270,2022
2022-07-27 22:00:00+00,9,4,false,Kherson,46.65,33.4,21.2,4.2,0.0,0.0,false,2,0.5,22,3,7,false,-0.5,0.866025,0.433884,-0.900969,false,false,false,false,,271,2022
2022-07-27 23:00:00+00,9,4,false,Kherson,46.65,33.4,20.0,6.2,0.0,1.0,false,2,0.5,23,3,7,false,-0.258819,0.965926,0.433884,-0.900969,false,false,false,false,,272,2022
2022-07-28 00:00:00+00,9,6,false,Kherson,46.65,33.4,19.5,6.6,0.0,0.0,false,3,0.75,0,4,7,false,0.0,1.0,-0.433884,-0.900969,false,false,false,false,,273,2022
2022-07-28 01:00:00+00,9,4,false,Kherson,46.65,33.4,19.5,7.0,0.0,0.0,false,3,0.75,1,4,7,false,0.258819,0.965926,-0.433884,-0.900969,false,false,false,false,,274,2022
2022-07-28 02:00:00+00,9,4,false,Kherson,46.65,33.4,20.6,5.3,0.0,0.0,false,3,0.75,2,4,7,false,0.5,0.866025,-0.433884,-0.900969,false,false,false,false,,275,2022
2022-07-28 03:00:00+00,9,5,false,Kherson,46.65,33.4,21.8,4.7,0.0,0.0,false,3,0.75,3,4,7,false,0.707107,0.707107,-0.433884,-0.900969,false,false,false,false,,276,2022
2022-07-28 04:00:00+00,9,5,false,Kherson,46.65,33.4,22.6,6.0,0.0,0.0,false,0,0.0,4,4,7,false,0.866025,0.5,-0.433884,-0.900969,false,false,false,false,,277,2022
2022-07-28 05:00:00+00,9,4,false,Kherson,46.65,33.4,24.7,4.4,0.0,0.0,false,1,0.25,5,4,7,false,0.965926,0.258819,-0.433884,-0.900969,false,false,false,false,,278,2022
2022-07-28 06:00:00+00,9,4,false,Kherson,46.65,33.4,26.9,4.8,0.0,0.0,false,1,0.25,6,4,7,false,1.0,0.0,-0.433884,-0.900969,false,false,false,false,,279,2022
2022-07-28 07:00:00+00,9,5,false,Kherson,46.65,33.4,28.6,4.2,0.0,0.0,false,0,0.0,7,4,7,false,0.965926,-0.258819,-0.433884,-0.900969,false,false,false,false,,280,2022
2022-07-28 08:00:00+00,9,5,false,Kherson,46.65,33.4,29.9,5.2,0.0,9.0,false,0,0.0,8,4,7,false,0.866025,-0.5,-0.433884,-0.900969,false,false,false,false,,281,2022
2022-07-28 09:00:00+00,9,5,false,Kherson,46.65,33.4,30.5,6.3,0.0,4.0,false,1,0.25,9,4,7,false,0.707107,-0.707107,-0.433884,-0.900969,false,false,false,false,,282,2022
2022-07-28 10:00:00+00,9,5,false,Kherson,46.65,33.4,31.1,5.9,0.0,28.0,false,1,0.25,10,4,7,false,0.5,-0.866025,-0.433884,-0.900969,false,false,false,false,,283,2022
2022-07-28 11:00:00+00,9,5,false,Kherson,46.65,33.4,31.4,5.1,0.0,24.0,false,2,0.5,11,4,7,false,0.258819,-0.965926,-0.433884,-0.900969,false,false,false,false,,284,2022
2022-07-28 12:00:00+00,9,5,false,Kherson,46.65,33.4,31.9,6.4,0.0,18.0,false,2,0.5,12,4,7,false,0.0,-1.0,-0.433884,-0.900969,false,false,false,false,,285,2022
2022-07-28 13:00:00+00,9,5,false,Kherson,46.65,33.4,31.9,6.6,0.0,19.0,false,0,0.0,13,4,7,false,-0.258819,-0.965926,-0.433884,-0.900969,false,false,false,false,,286,2022
2022-07-28 14:00:00+00,9,4,false,Kherson,46.65,33.4,31.8,8.6,0.0,14.0,false,1,0.25,14,4,7,false,-0.5,-0.866025,-0.433884,-0.900969,false,false,false,false,,287,2022
2022-07-28 15:00:00+00,9,5,false,Kherson,46.65,33.4,30.5,15.0,0.0,16.0,false,0,0.0,15,4,7,false,-0.707107,-0.707107,-0.433884,-0.900969,false,false,false,false,,288,2022
2022-07-28 16:00:00+00,9,5,false,Kherson,46.65,33.4,29.4,10.8,0.0,8.0,false,1,0.25,16,4,7,false,-0.866025,-0.5,-0.433884,-0.900969,false,false,false,false,,289,2022
2022-07-28 17:00:00+00,9,4,false,Kherson,46.65,33.4,27.4,6.2,0.0,0.0,false,1,0.25,17,4,7,false,-0.965926,-0.258819,-0.433884,-0.900969,false,false,false,false,,290,2022
2022-07-28 18:00:00+00,9,4,false,Kherson,46.65,33.4,25.4,6.9,0.0,26.0,false,2,0.5,18,4,7,false,-1.0,0.0,-0.433884,-0.900969,false,false,false,false,,291,2022
2022-07-28 19:00:00+00,9,5,false,Kherson,46.65,33.4,24.5,6.5,0.0,1.0,false,2,0.5,19,4,7,false,-0.965926,0.258819,-0.433884,-0.900969,false,false,false,false,,292,2022
2022-07-28 20:00:00+00,9,1,false,Kherson,46.65,33.4,23.9,6.8,0.0,0.0,false,0,0.0,20,4,7,false,-0.866025,0.5,-0.433884,-0.900969,false,false,false,false,,293,2022
2022-07-28 21:00:00+00,9,5,false,Kherson,46.65,33.4,23.2,7.1,0.0,0.0,false,2,0.5,21,4,7,false,-0.707107,0.707107,-0.433884,-0.900969,false,false,false,false,,294,2022
2022-07-28 22:00:00+00,9,5,false,Kherson,46.65,33.4,23.2,9.4,0.0,2.0,false,0,0.0,22,4,7,false,-0.5,0.866025,-0.433884,-0.900969,false,false,false,false,,295,2022
2022-07-28 23:00:00+00,9,4,false,Kherson,46.65,33.4,23.0,10.9,0.0,1.0,false,1,0.25,23,4,7,false,-0.258819,0.965926,-0.433884,-0.900969,false,false,false,false,,296,2022
2022-07-29 00:00:00+00,9,5,false,Kherson,46.65,33.4,23.1,12.2,0.0,2.0,false,0,0.0,0,5,7,false,0.0,1.0,-0.974928,-0.222521,false,false,false,false,,297,2022
2022-07-29 01:00:00+00,9,4,false,Kherson,46.65,33.4,22.6,11.8,0.0,93.0,false,3,0.75,1,5,7,false,0.258819,0.965926,-0.974928,-0.222521,false,false,false,false,,298,2022
2022-07-29 02:00:00+00,9,5,false,Kherson,46.65,33.4,22.2,12.3,0.0,59.0,false,3,0.75,2,5,7,false,0.5,0.866025,-0.974928,-0.222521,false,false,false,false,,299,2022
2022-07-29 03:00:00+00,9,5,false,Kherson,46.65,33.4,22.2,13.6,0.0,57.0,false,0,0.0,3,5,7,false,0.707107,0.707107,-0.974928,-0.222521,false,false,false,false,,300,2022
2022-07-29 04:00:00+00,9,1,false,Kherson,46.65,33.4,23.1,14.1,0.0,53.0,false,3,0.75,4,5,7,false,0.866025,0.5,-0.974928,-0.222521,false,false,false,false,,301,2022
2022-07-29 05:00:00+00,9,1,false,Kherson,46.65,33.4,24.2,16.5,0.0,43.0,false,0,0.0,5,5,7,false,0.965926,0.258819,-0.974928,-0.222521,false,false,false,false,,302,2022
2022-07-29 06:00:00+00,9,5,false,Kherson,46.65,33.4,25.4,17.6,0.0,2.0,false,1,0.25,6,5,7,false,1.0,0.0,-0.974928,-0.222521,false,false,false,false,,303,2022
2022-07-29 07:00:00+00,9,5,false,Kherson,46.65,33.4,26.8,17.7,0.0,1.0,false,1,0.25,7,5,7,false,0.965926,-0.258819,-0.974928,-0.222521,false,false,false,false,,304,2022
2022-07-29 08:00:00+00,9,1,false,Kherson,46.65,33.4,28.0,17.6,0.0,0.0,false,0,0.0,8,5,7,false,0.866025,-0.5,-0.974928,-0.222521,false,false,false,false,,305,2022
2022-07-29 09:00:00+00,9,4,false,Kherson,46.65,33.4,28.9,17.6,0.0,0.0,false,0,0.0,9,5,7,false,0.707107,-0.707107,-0.974928,-0.222521,false,false,false,false,,306,2022
2022-07-29 10:00:00+00,9,1,false,Kherson,46.65,33.4,29.5,16.1,0.0,3.0,false,0,0.0,10,5,7,false,0.5,-0.866025,-0.974928,-0.222521,false,false,false,false,,307,2022
2022-07-29 11:00:00+00,9,4,false,Kherson,46.65,33.4,30.0,14.2,0.0,5.0,false,0,0.0,11,5,7,false,0.258819,-0.965926,-0.974928,-0.222521,false,false,false,false,,308,2022
2022-07-29 12:00:00+00,9,4,false,Kherson,46.65,33.4,30.3,12.9,0.0,6.0,false,0,0.0,12,5,7,false,0.0,-1.0,-0.974928,-0.222521,false,false,false,false,,309,2022
2022-07-29 13:00:00+00,9,1,false,Kherson,46.65,33.4,30.1,13.0,0.0,43.0,false,1,0.25,13,5,7,false,-0.258819,-0.965926,-0.974928,-0.222521,false,false,false,false,,310,2022
2022-07-29 14:00:00+00,9,4,false,Kherson,46.65,33.4,30.0,13.0,0.0,57.0,false,0,0.0,14,5,7,false,-0.5,-0.866025,-0.974928,-0.222521,false,false,false,false,,311,2022
2022-07-29 15:00:00+00,9,5,false,Kherson,46.65,33.4,29.3,13.4,0.0,79.0,false,0,0.0,15,5,7,false,-0.707107,-0.707107,-0.974928,-0.222521,false,false,false,false,,312,2022
2022-07-29 16:00:00+00,9,5,false,Kherson,46.65,33.4,28.5,15.0,0.0,76.0,false,0,0.0,16,5,7,false,-0.866025,-0.5,-0.974928,-0.222521,false,false,false,false,,313,2022
2022-07-29 17:00:00+00,9,5,false,Kherson,46.65,33.4,27.2,13.2,0.0,92.0,false,0,0.0,17,5,7,false,-0.965926,-0.258819,-0.974928,-0.222521,false,false,false,false,,314,2022
2022-07-29 18:00:00+00,9,5,false,Kherson,46.65,33.4,26.2,12.7,0.0,8.0,false,0,0.0,18,5,7,false,-1.0,0.0,-0.974928,-0.222521,false,false,false,false,,315,2022
2022-07-29 19:00:00+00,9,4,false,Kherson,46.65,33.4,25.3,15.8,0.0,6.0,false,0,0.0,19,5,7,false,-0.965926,0.258819,-0.974928,-0.222521,false,false,false,false,,316,2022
2022-07-29 20:00:00+00,9,4,false,Kherson,46.65,33.4,24.6,17.4,0.0,1.0,false,0,0.0,20,5,7,false,-0.866025,0.5,-0.974928,-0.222521,false,false,false,false,,317,2022
2022-07-29 21:00:00+00,9,4,false,Kherson,46.65,33.4,24.0,16.1,0.0,19.0,false,1,0.25,21,5,7,false,-0.707107,0.707107,-0.974928,-0.222521,false,false,false,false,,318,2022
2022-07-29 22:00:00+00,9,5,false,Kherson,46.65,33.4,23.4,15.1,0.0,21.0,false,1,0.25,22,5,7,false,-0.5,0.866025,-0.974928,-0.222521,false,false,false,false,,319,2022
2022-07-29 23:00:00+00,9,4,false,Kherson,46.65,33.4,22.9,14.1,0.0,25.0,false,1,0.25,23,5,7,false,-0.258819,0.965926,-0.974928,-0.222521,false,false,false,false,,320,2022
2022-07-30 00:00:00+00,9,4,false,Kherson,46.65,33.4,21.8,15.0,0.0,9.0,false,1,0.25,0,6,7,true,0.0,1.0,-0.781831,0.62349,false,false,false,false,,321,2022
2022-07-30 01:00:00+00,9,5,false,Kherson,46.65,33.4,21.2,14.7,0.0,19.0,false,3,0.75,1,6,7,true,0.258819,0.965926,-0.781831,0.62349,false,false,false,false,,322,2022
2022-07-30 02:00:00+00,9,4,false,Kherson,46.65,33.4,20.9,14.1,0.0,24.0,false,1,0.25,2,6,7,true,0.5,0.866025,-0.781831,0.62349,false,false,false,false,,323,2022
2022-07-30 03:00:00+00,9,5,false,Kherson,46.65,33.4,20.8,14.3,0.0,38.0,false,1,0.25,3,6,7,true,0.707107,0.707107,-0.781831,0.62349,false,false,false,false,,324,2022
2022-07-30 04:00:00+00,9,5,false,Kherson,46.65,33.4,21.6,13.2,0.0,41.0,false,0,0.0,4,6,7,true,0.866025,0.5,-0.781831,0.62349,false,false,false,false,,325,2022
2022-07-30 05:00:00+00,9,5,false,Kherson,46.65,33.4,22.8,14.8,0.0,14.0,false,0,0.0,5,6,7,true,0.965926,0.258819,-0.781831,0.62349,false,false,false,false,,326,2022
2022-07-30 06:00:00+00,9,4,false,Kherson,46.65,33.4,24.5,15.1,0.0,16.0,false,3,0.75,6,6,7,true,1.0,0.0,-0.781831,0.62349,false,false,false,false,,327,2022
2022-07-30 07:00:00+00,9,5,false,Kherson,46.65,33.4,26.0,16.9,0.0,65.0,false,0,0.0,7,6,7,true,0.965926,-0.258819,-0.781831,0.62349,false,false,false,false,,328,2022
2022-07-30 08:00:00+00,9,4,false,Kherson,46.65,33.4,27.5,17.6,0.0,93.0,false,0,0.0,8,6,7,true,0.866025,-0.5,-0.781831,0.62349,false,false,false,false,,329,2022
2022-07-30 09:00:00+00,9,5,false,Kherson,46.65,33.4,28.5,16.6,0.0,75.0,false,0,0.0,9,6,7,true,0.707107,-0.707107,-0.781831,0.62349,false,false,false,false,,330,2022
2022-07-30 10:00:00+00,9,5,false,Kherson,46.65,33.4,29.5,15.9,0.0,52.0,false,0,0.0,10,6,7,true,0.5,-0.866025,-0.781831,0.62349,false,false,false,false,,331,2022
2022-07-30 11:00:00+00,9,6,false,Kherson,46.65,33.4,30.1,16.3,0.0,15.0,false,0,0.0,11,6,7,true,0.258819,-0.965926,-0.781831,0.62349,false,false,false,false,,332,2022
2022-07-30 12:00:00+00,9,4,false,Kherson,46.65,33.4,29.9,16.7,0.0,9.0,false,0,0.0,12,6,7,true,0.0,-1.0,-0.781831,0.62349,false,false,false,false,,333,2022
2022-07-30 13:00:00+00,9,5,false,Kherson,46.65,33.4,29.8,16.4,0.0,1.0,false,2,0.5,13,6,7,true,-0.258819,-0.965926,-0.781831,0.62349,false,false,false,false,,334,2022
2022-07-30 14:00:00+00,9,5,false,Kherson,46.65,33.4,29.5,17.1,0.0,0.0,false,2,0.5,14,6,7,true,-0.5,-0.866025,-0.781831,0.62349,false,false,false,false,,335,2022
2022-07-30 15:00:00+00,9,4,false,Kherson,46.65,33.4,29.1,17.0,0.0,0.0,false,0,0.0,15,6,7,true,-0.707107,-0.707107,-0.781831,0.62349,false,false,false,false,,336,2022
2022-07-30 16:00:00+00,9,4,false,Kherson,46.65,33.4,28.0,14.7,0.0,0.0,false,0,0.0,16,6,7,true,-0.866025,-0.5,-0.781831,0.62349,false,false,false,false,,337,2022
2022-07-30 17:00:00+00,9,5,false,Kherson,46.65,33.4,26.2,15.0,0.0,0.0,false,1,0.25,17,6,7,true,-0.965926,-0.258819,-0.781831,0.62349,false,false,false,false,,338,2022
2022-07-30 18:00:00+00,9,4,false,Kherson,46.65,33.4,25.1,13.6,0.0,0.0,false,3,0.75,18,6,7,true,-1.0,0.0,-0.781831,0.62349,false,false,false,false,,339,2022
2022-07-30 19:00:00+00,9,4,false,Kherson,46.65,33.4,24.2,12.5,0.0,2.0,false,2,0.5,19,6,7,true,-0.965926,0.258819,-0.781831,0.62349,false,false,false,false,,340,2022
2022-07-30 20:00:00+00,9,4,false,Kherson,46.65,33.4,23.8,13.8,0.0,0.0,false,0,0.0,20,6,7,true,-0.866025,0.5,-0.781831,0.62349,false,false,false,false,,341,2022
2022-07-30 21:00:00+00,9,4,false,Kherson,46.65,33.4,23.0,13.6,0.0,0.0,false,0,0.0,21,6,7,true,-0.707107,0.707107,-0.781831,0.62349,false,false,false,false,,342,2022
2022-07-30 22:00:00+00,9,5,false,Kherson,46.65,33.4,22.5,13.5,0.0,4.0,false,2,0.5,22,6,7,true,-0.5,0.866025,-0.781831,0.62349,false,false,false,false,,343,2022
2022-07-30 23:00:00+00,9,4,false,Kherson,46.65,33.4,21.9,13.5,0.0,7.0,false,1,0.25,23,6,7,true,-0.258819,0.965926,-0.781831,0.62349,false,false,false,false,,344,2022
2022-07-31 00:00:00+00,9,4,false,Kherson,46.65,33.4,21.1,14.7,0.0,11.0,false,1,0.25,0,0,7,true,0.0,1.0,0.0,1.0,false,false,false,false,,345,2022
2022-07-31 01:00:00+00,9,5,false,Kherson,46.65,33.4,20.4,13.7,0.0,0.0,false,3,0.75,1,0,7,true,0.258819,0.965926,0.0,1.0,false,false,false,false,,346,2022
2022-07-31 02:00:00+00,9,5,false,Kherson,46.65,33.4,19.9,14.1,0.0,0.0,false,1,0.25,2,0,7,true,0.5,0.866025,0.0,1.0,false,false,false,false,,347,2022
2022-07-31 03:00:00+00,9,1,false,Kherson,46.65,33.4,19.8,13.7,0.0,0.0,false,3,0.75,3,0,7,true,0.707107,0.707107,0.0,1.0,false,false,false,false,,348,2022
2022-07-31 04:00:00+00,9,5,false,Kherson,46.65,33.4,21.0,12.0,0.0,15.0,false,3,0.75,4,0,7,true,0.866025,0.5,0.0,1.0,false,false,false,false,,349,2022
2022-07-31 05:00:00+00,9,4,false,Kherson,46.65,33.4,22.6,12.2,0.0,46.0,false,0,0.0,5,0,7,true,0.965926,0.258819,0.0,1.0,false,false,false,false,,350,2022
2022-07-31 06:00:00+00,9,4,false,Kherson,46.65,33.4,24.4,13.2,0.0,75.0,false,2,0.5,6,0,7,true,1.0,0.0,0.0,1.0,false,false,false,false,,351,2022
2022-07-31 07:00:00+00,9,5,false,Kherson,46.65,33.4,26.5,13.5,0.0,92.0,false,0,0.0,7,0,7,true,0.965926,-0.258819,0.0,1.0,false,false,false,false,,352,2022
2022-07-31 08:00:00+00,9,1,false,Kherson,46.65,33.4,28.5,14.5,0.0,73.0,false,0,0.0,8,0,7,true,0.866025,-0.5,0.0,1.0,false,false,false,false,,353,2022
2022-07-31 09:00:00+00,9,5,false,Kherson,46.65,33.4,29.9,14.3,0.0,32.0,false,0,0.0,9,0,7,true,0.707107,-0.707107,0.0,1.0,false,false,false,false,,354,2022
2022-07-31 10:00:00+00,9,6,false,Kherson,46.65,33.4,30.6,13.8,0.0,14.0,false,0,0.0,10,0,7,true,0.5,-0.866025,0.0,1.0,false,false,false,false,,355,2022
2022-07-31 11:00:00+00,9,6,false,Kherson,46.65,33.4,31.2,13.3,0.0,9.0,false,0,0.0,11,0,7,true,0.258819,-0.965926,0.0,1.0,false,false,false,false,,356,2022
2022-07-31 12:00:00+00,9,5,false,Kherson,46.65,33.4,32.0,13.0,0.0,67.0,false,0,0.0,12,0,7,true,0.0,-1.0,0.0,1.0,false,false,false,false,,357,2022
2022-07-31 13:00:00+00,9,5,false,Kherson,46.65,33.4,32.3,12.1,0.0,68.0,false,0,0.0,13,0,7,true,-0.258819,-0.965926,0.0,1.0,false,false,false,false,,358,2022
2022-07-31 14:00:00+00,9,6,false,Kherson,46.65,33.4,32.5,9.9,0.0,99.0,false,3,0.75,14,0,7,true,-0.5,-0.866025,0.0,1.0,false,false,false,false,,359,2022
2022-07-31 15:00:00+00,9,5,false,Kherson,46.65,33.4,32.1,9.2,0.0,100.0,false,1,0.25,15,0,7,true,-0.707107,-0.707107,0.0,1.0,false,false,false,false,,360,2022
2022-07-31 16:00:00+00,9,4,false,Kherson,46.65,33.4,30.2,10.5,0.0,100.0,false,0,0.0,16,0,7,true,-0.866025,-0.5,0.0,1.0,false,false,false,false,,361,2022
2022-07-31 17:00:00+00,9,5,false,Kherson,46.65,33.4,28.9,9.7,0.0,92.0,false,0,0.0,17,0,7,true,-0.965926,-0.258819,0.0,1.0,false,false,false,false,,362,2022
2022-07-31 18:00:00+00,9,4,false,Kherson,46.65,33.4,26.5,5.4,0.0,93.0,false,3,0.75,18,0,7,true,-1.0,0.0,0.0,1.0,false,false,false,false,,363,2022
2022-07-31 19:00:00+00,9,5,false,Kherson,46.65,33.4,26.1,12.0,0.0,99.0,false,3,0.75,19,0,7,true,-0.965926,0.258819,0.0,1.0,false,false,false,false,,364,2022
2022-07-31 20:00:00+00,9,5,false,Kherson,46.65,33.4,25.0,9.5,0.0,66.0,false,3,0.75,20,0,7,true,-0.866025,0.5,0.0,1.0,false,false,false,false,,365,2022
2022-07-31 21:00:00+00,9,5,false,Kherson,46.65,33.4,23.4,7.4,0.0,75.0,false,3,0.75,21,0,7,true,-0.707107,0.707107,0.0,1.0,false,false,false,false,,366,2022
2022-07-31 22:00:00+00,9,5,false,Kherson,46.65,33.4,24.9,4.6,0.0,71.0,false,1,0.25,22,0,7,true,-0.5,0.866025,0.0,1.0,false,false,false,false,,367,2022
2022-07-31 23:00:00+00,9,5,false,Kherson,46.65,33.4,22.9,4.8,0.0,95.0,false,3,0.75,23,0,7,true,-0.258819,0.965926,0.0,1.0,false,false,false,false,,368,2022
2022-08-01 00:00:00+00,9,5,false,Kherson,46.65,33.4,23.0,6.4,0.1,62.0,false,1,0.25,0,1,8,false,0.0,1.0,0.781831,0.62349,false,false,false,false,,369,2022
2022-08-01 01:00:00+00,9,4,false,Kherson,46.65,33.4,21.8,3.8,3.2,97.0,false,1,0.25,1,1,8,false,0.258819,0.965926,0.781831,0.62349,false,false,false,false,,370,2022
2022-08-01 02:00:00+00,9,1,false,Kherson,46.65,33.4,20.6,9.2,3.8,100.0,false,1,0.25,2,1,8,false,0.5,0.866025,0.781831,0.62349,false,false,false,false,,371,2022
